signal_voltage_v,ber,snr_db,ambient_light_lux,diagnostic_class
0.2080792416666667,0.10332144599166668,15.1708935,157.80406275,1
0.15681884166666665,0.2951944259916667,13.1381535,158.30782875,1
0.23017424166666667,0.030054425991666668,15.6127935,157.51240875000002,1
0.17979764166666667,0.1970926259916667,14.287093500000001,158.05152675,1
0.15063224166666667,0.32055948599166667,12.7846335,158.39620875000003,1
0.23989604166666667,0.025016765991666665,16.2314535,157.37983875000003,1
0.1886356416666667,0.16792722599166668,14.640613499999999,157.82173875,1
0.22478306166666667,0.08696937839166666,14.508043500000001,164.64467475000004,1
0.2014507416666667,0.16534299479166667,14.446177500000001,155.56804875,1
0.2124098616666667,0.1607154179916667,15.1797315,155.65642874999998,1
0.2131169016666667,0.10894860059166667,15.3564915,156.08065275,1
0.18580748166666666,0.15738967859166667,12.4311135,156.54906675,1
0.1785603216666667,0.1649090489916667,12.378085500000001,157.04399475000002,1
0.21691724166666665,0.10332144599166668,14.728993500000001,159.84564075000003,1
0.19482224166666667,0.16059168599166668,13.5800535,156.05413875,1
0.2080792416666667,0.12099744599166667,14.9941335,156.69047475000002,1
0.18156524166666665,0.16262442599166668,12.696253500000001,156.31044075,1
0.22133624166666666,0.09448344599166666,14.5522335,162.37330875000004,1
0.19040324166666667,0.1590008459916667,13.2265335,155.80667475,1
0.21514964166666667,0.11215944599166666,15.2592735,157.07050875000004,1
0.18598424166666666,0.1563494459916667,12.961393500000002,156.81420674999998,1
0.21868484166666669,0.09960948599166666,14.8173735,161.10947475,1
0.1974736416666667,0.1643920259916667,13.8451935,156.18670875000004,1
0.20984684166666667,0.11666682599166667,15.0825135,156.56674275,1
0.17979764166666667,0.16377336599166667,12.519493500000001,157.19424075,1
0.2222200416666667,0.09103662599166668,14.640613499999999,163.63714275,1
0.19217084166666665,0.15997302599166668,13.4032935,155.68294275,1
0.2133820416666667,0.11489922599166666,15.4360335,156.93793875,1
0.1833328416666667,0.15820542599166668,12.7846335,156.69047475000002,1
0.22045244166666667,0.09722322599166666,14.9057535,160.47313875000003,1
0.19570604166666666,0.1617406259916667,13.668433499999999,155.93040674999997,1
0.21161444166666665,0.11843442599166668,15.1708935,156.43417275000002,1
0.20100884166666666,0.14715792599166666,13.9335735,160.90620074999998,1
0.19393844166666668,0.15864732599166667,13.3149135,162.93894075000003,1
0.20984684166666667,0.11799252599166668,14.640613499999999,164.97168075000002,1
0.18598424166666666,0.1621825259916667,13.0497735,163.46922074999998,1
0.20631164166666666,0.13213332599166666,14.287093500000001,165.50196075000002,1
0.19128704166666666,0.15511212599166668,13.491673500000001,162.23190075000002,1
0.2133820416666667,0.11180592599166667,14.8173735,166.12062075,1
0.1886356416666667,0.16041492599166668,12.873013499999999,164.52978075000004,1
0.20366024166666669,0.13831992599166668,14.1103335,166.91604074999998,1
0.1974736416666667,0.14980932599166666,13.668433499999999,168.24174075000002,1
0.2266390416666667,0.029612525991666666,15.4360335,157.90128075,1
0.18510044166666667,0.17985852599166668,14.287093500000001,158.16642075,1
0.1630054416666667,0.2673547259916667,13.4032935,158.43156075000002,1
0.2178010416666667,0.06673212599166667,15.2592735,157.72452075,1
0.14709704166666665,0.33894252599166663,12.6078735,158.25480075000002,1
0.23459324166666667,0.026961125991666668,15.877933500000001,157.45938075000004,1
0.19482224166666667,0.14450652599166666,14.728993500000001,157.98966074999998,1
0.16654064166666666,0.2585167259916667,13.5800535,158.21061075,1
0.20984684166666667,0.09943272599166667,15.0825135,157.76871075000003,1
0.15505124166666667,0.30093912599166667,13.0497735,158.29899075000003,1
0.2284066416666667,0.03138012599166667,15.5686035,157.50357075,1
0.17803004166666664,0.20283732599166668,14.2429035,158.03385075,1
0.14886464166666669,0.32656932599166666,12.740443500000001,158.38737075,1
0.2381284416666667,0.024309725991666666,16.098883500000003,157.41519075000002,1
0.18686804166666665,0.17278812599166668,14.5964235,157.85709075,1
0.16477304166666668,0.2647033259916667,13.5358635,158.18409674999998,1
0.21514964166666667,0.08794332599166668,15.2150835,157.74219675,1
0.15151604166666666,0.3141961259916667,12.9172035,158.23712475000002,1
0.23105804166666666,0.028728725991666666,15.7453635,157.47705674999997,1
0.18156524166666665,0.1913479259916667,14.4196635,158.00733674999998,1
0.16035404166666667,0.27707652599166666,13.4474835,158.14874475,1
0.21956864166666668,0.061429325991666665,15.480223500000001,157.65381675000003,1
0.1435618416666667,0.35308332599166664,12.4753035,158.32550475,1
0.23547704166666666,0.026077325991666667,16.010503500000002,157.43286675000002,1
0.19658984166666665,0.14097132599166667,14.7731835,157.91895675,1
0.1674244416666667,0.25586532599166667,13.6242435,158.19293475,1
0.20719544166666665,0.10561932599166668,15.1267035,157.79522475,1
0.15593504166666666,0.29740392599166665,13.0939635,158.31666675000002,1
0.22929044166666668,0.030496325991666667,15.542089500000001,157.52124675,1
0.17891384166666668,0.19930212599166666,14.2163895,158.06036475000002,1
0.14974844166666668,0.32303412599166664,12.713929499999999,158.40504675,1
0.23901224166666668,0.025193525991666667,16.1607495,157.38867675,1
0.1877518416666667,0.17013672599166668,14.5699095,157.83057674999998,1
0.16388924166666669,0.26912232599166663,13.5093495,158.16642075,1
0.21426584166666668,0.09059472599166668,15.1885695,157.73335875000004,1
0.15239984166666665,0.3097771259916667,12.8906895,158.21944875000003,1
0.23194184166666665,0.028286825991666667,15.718849500000001,157.45938075000004,1
0.18244904166666664,0.18781272599166668,14.3931495,157.99849875,1
0.16123784166666666,0.27442512599166663,13.4209695,158.13106875,1
0.22045244166666667,0.059661725991666664,15.453709499999999,157.66265475,1
0.14444564166666668,0.3495481259916667,12.4487895,158.32550475,1
0.23591894166666666,0.025900565991666666,16.0723695,157.42402875,1
0.1970317416666667,0.13920372599166667,14.7996975,157.91895675,1
0.1678663416666667,0.2540977259916667,13.650757500000001,158.19293475,1
0.20763734166666664,0.10385172599166667,15.1532175,157.79522475,1
0.15637694166666666,0.29563632599166667,13.1204775,158.30782875,1
0.22973234166666667,0.030319565991666665,15.595117499999999,157.51240875000002,1
0.17935574166666668,0.1979764259916667,14.2694175,158.05152675,1
0.15019034166666667,0.32170842599166666,12.7669575,158.39620875000003,1
0.23945414166666668,0.025105145991666668,16.213777500000003,157.37983875000003,1
0.1881937416666667,0.1688110259916667,14.6229375,157.82173875,1
0.22398764166666668,0.08794332599166668,14.4638535,164.44140075,1
0.2018926416666667,0.1639501259916667,14.3754735,155.60340075,1
0.21161444166666665,0.16129872599166667,15.1267035,155.69178075000002,1
0.21249824166666664,0.11003832599166666,15.3034635,156.04530074999997,1
0.18510044166666667,0.15864732599166667,12.3869235,156.57558075000003,1
0.17803004166666664,0.16571772599166668,12.3427335,157.01748075,1
0.21603344166666666,0.10473552599166666,14.684803500000001,159.93402075,1
0.19393844166666668,0.16129872599166667,13.5358635,156.08949074999998,1
0.20719544166666665,0.12241152599166669,14.949943500000002,156.70815075000002,1
0.18068144166666666,0.1639501259916667,12.652063499999999,156.35463075,1
0.22045244166666667,0.09589752599166668,14.508043500000001,162.32028075,1
0.18951944166666668,0.16041492599166668,13.1823435,155.82435075,1
0.21426584166666668,0.11357352599166667,15.2150835,157.01748075,1
0.18510044166666667,0.15776352599166668,12.9172035,156.75234075000003,1
0.2178010416666667,0.10120032599166667,14.7731835,161.08296074999998,1
0.19658984166666665,0.16571772599166668,13.8010035,156.13368075,1
0.20896304166666668,0.11799252599166668,15.0383235,156.53139075,1
0.17891384166666668,0.16483392599166669,12.4753035,157.23843075000002,1
0.22133624166666666,0.09236232599166666,14.5964235,163.55760075,1
0.19128704166666666,0.16129872599166667,13.3591035,155.73597074999998,1
0.21249824166666664,0.11622492599166667,15.3918435,156.88491075000002,1
0.18244904166666664,0.1595311259916667,12.740443500000001,156.61977075,1
0.21956864166666668,0.09854892599166667,14.861563499999999,160.42011075,1
0.19482224166666667,0.16306632599166668,13.6242435,155.86854075000002,1
0.21073064166666666,0.11976012599166666,15.1267035,156.39882075000003,1
0.20012504166666667,0.14892552599166667,13.8893835,160.81782075,1
0.1930546416666667,0.16041492599166668,13.2707235,162.85056075,1
0.20896304166666668,0.11976012599166666,14.5964235,164.88330075,1
0.18510044166666667,0.1639501259916667,13.0055835,163.38084075,1
0.20542784166666667,0.13390092599166667,14.2429035,165.41358075,1
0.19040324166666667,0.1568797259916667,13.4474835,162.14352075,1
0.21249824166666664,0.11357352599166667,14.7731835,166.03224075000003,1
0.1877518416666667,0.1621825259916667,12.8288235,164.44140075,1
0.20277644166666664,0.14008752599166668,14.0661435,166.82766075,1
0.19658984166666665,0.15157692599166667,13.6242435,168.15336075,1
0.16654064166666666,0.25144632599166666,13.6242435,158.12223075000003,1
0.15947024166666668,0.2806117259916666,13.0939635,158.38737075,1
0.17449484166666668,0.22493232599166668,13.8893835,157.85709075,1
0.15239984166666665,0.31066092599166667,12.652063499999999,158.56413075,1
0.1833328416666667,0.1869289259916667,14.2429035,157.68033075,1
0.17095964166666666,0.2390731259916667,13.712623500000001,158.03385075,1
0.16388924166666669,0.2664709259916667,13.2707235,158.29899075000003,1
0.17803004166666664,0.20725632599166668,14.0661435,157.76871075000003,1
0.16477304166666668,0.2549815259916667,13.5623775,158.18409674999998,1
0.15770264166666664,0.28414692599166663,13.0320975,158.44923675,1
0.1727272416666667,0.22846752599166667,13.827517499999999,157.91895675,1
0.15063224166666667,0.3141961259916667,12.5901975,158.62599675,1
0.18156524166666665,0.19046412599166668,14.1810375,157.74219675,1
0.16919204166666668,0.24260832599166668,13.650757500000001,158.09571675,1
0.16212164166666665,0.2700061259916666,13.2088575,158.36085674999998,1
0.17626244166666666,0.21079152599166667,14.0042775,157.83057674999998,1
0.0570213128,0.019441663208,6.8684894000000005,186.26881252,2
0.0532209728,0.016982931608,6.1172594,191.15622652,2
0.0684223328,0.010187393408000001,8.503519400000002,192.12840652,2
0.0450900128,0.099839181608,6.0377174,190.16637052,2
0.0319213928,0.336550870808,1.0088954,185.26128052,2
0.0739018928,0.010042450208,11.2874894,189.23838052000002,2
0.0641800928,0.014019550208000001,7.4252834,187.79778652000002,2
0.0376660928,0.23461603020799998,2.6527634000000004,186.53395252,2
0.07036669279999999,0.010484350208,9.458023400000002,190.69665052,2
0.0491554928,0.085518970208,6.2763434,189.06162052,2
0.0341308928,0.286229950208,2.1224834,186.91398652,2
0.07213429279999999,0.010042450208,10.0766834,191.58045052,2
0.0597610928,0.017554750208,7.0717634,188.17782051999998,2
0.0420850928,0.14632441020800002,4.7738834,187.41775252000002,2
0.06948289279999999,0.010749490208000001,8.9277434,191.20041652,2
0.05092309280000001,0.06784297020800001,6.5414834,189.43281652000002,2
0.0358984928,0.262278970208,2.3876234,186.15391852,2
0.07301809279999999,0.010042450208,10.6953434,190.31661652,2
0.0615286928,0.015787150208,7.6904234,188.68158652000002,2
0.0403174928,0.173898970208,3.8900834,187.16145052,2
0.0712504928,0.010219210208,9.7231634,191.96048452,2
0.0465040928,0.094356970208,5.9228233999999995,189.68911852,2
0.0323632928,0.320433010208,1.5038234000000001,185.65015252,2
0.0747856928,0.010042450208,11.402383400000002,189.94542052,2
0.057993492800000004,0.018438550208,6.8950034,187.92151852,2
0.0438526928,0.12087097020800001,5.304163399999999,188.42528452,2
0.0668314928,0.011368150208,8.220703400000001,190.95295252,2
0.0544582928,0.059004970208,6.1879634,189.18535252,2
0.0385498928,0.209250970208,3.2714233999999998,186.65768452,2
0.06859909280000001,0.010926250208000001,8.6626034,191.45671852,2
0.08804269279999999,0.049813450208,9.8115434,173.33881852,2
0.0818560928,0.064838050208,9.1045034,174.84127852,2
0.0995320928,0.034788850208,10.960483400000001,171.83635852,2
0.07655329279999999,0.088700650208,8.574223400000001,175.63669852,2
0.0933454928,0.040975450208,10.3418234,172.36663852,2
0.0553420928,0.020648050208,6.7182434,186.15391852,2
0.0518068928,0.017554750208,6.0112034,191.01481852,2
0.0668314928,0.010219210208,8.3974634,191.89861852,2
0.0438526928,0.10284145020800001,5.9228233999999995,189.86587852,2
0.0305956928,0.341467450208,0.9735434000000001,185.09335852,2
0.07301809279999999,0.010042450208,11.137243400000001,189.07045852000002,2
0.0632962928,0.014461450208,7.336903400000001,187.65637852,2
0.0367822928,0.23983045020800003,2.5643834,186.33067852,2
0.06948289279999999,0.010572730208,9.369643400000001,190.57291852,2
0.0482716928,0.087816850208,6.1879634,188.89369852,2
0.033247092799999996,0.292858450208,2.0341034000000002,186.77257852,2
0.0712504928,0.010042450208,9.988303400000001,191.45671852,2
0.0588772928,0.017996650208000002,6.9833834,188.00989852,2
0.041201292800000004,0.15145045020800002,4.685503400000001,187.21447852,2
0.06859909280000001,0.010926250208000001,8.8393634,191.01481852,2
0.2227860830927835,0.08946489343505154,14.22750307216495,164.54293878350518,3
0.19945376309278354,0.16783850983505155,14.16563707216495,155.46631278350515,3
0.21041288309278353,0.16321093303505158,14.89919107216495,155.55469278350515,3
0.21111992309278352,0.11144411563505154,15.07595107216495,155.97891678350516,3
0.18381050309278352,0.15988519363505155,12.15057307216495,156.44733078350518,3
0.17656334309278351,0.16740456403505158,12.09754507216495,156.94225878350517,3
0.029499023092783502,0.3973198312350516,-6.303170927835051,158.74521078350517,3
0.028703603092783504,0.3993446170350516,-6.550634927835053,158.30331078350517,3
0.2149202630927835,0.10581696103505155,14.44845307216495,159.74390478350517,3
0.19282526309278353,0.16308720103505156,13.299513072164949,155.95240278350516,3
0.20608226309278352,0.12349296103505154,14.713593072164949,156.58873878350516,3
0.1795682630927835,0.16511994103505157,12.41571307216495,156.20870478350517,3
0.2193392630927835,0.09697896103505155,14.271693072164949,162.27157278350518,3
0.18840626309278352,0.16149636103505158,12.94599307216495,155.70493878350516,3
0.21315266309278352,0.11465496103505154,14.97873307216495,156.9687727835052,3
0.18398726309278352,0.15884496103505158,12.68085307216495,156.71247078350515,3
0.029145503092783503,0.3984431410350516,-6.409226927835053,158.48007078350517,3
0.2166878630927835,0.10210500103505155,14.53683307216495,161.00773878350518,3
0.19547666309278353,0.16688754103505157,13.56465307216495,156.08497278350518,3
0.2078498630927835,0.11916234103505155,14.801973072164948,156.46500678350515,3
0.1778006630927835,0.16626888103505155,12.23895307216495,157.09250478350515,3
0.22022306309278353,0.09353214103505154,14.360073072164948,163.53540678350515,3
0.1901738630927835,0.16246854103505157,13.122753072164949,155.58120678350517,3
0.21138506309278352,0.11739474103505154,15.15549307216495,156.83620278350517,3
0.18133586309278352,0.16070094103505156,12.504093072164949,156.58873878350516,3
0.028880363092783502,0.40021074103505155,-6.674366927835051,158.35633878350518,3
0.21845546309278352,0.09971874103505154,14.625213072164948,160.37140278350518,3
0.19370906309278352,0.16423614103505157,13.387893072164948,155.82867078350515,3
0.2096174630927835,0.12092994103505154,14.890353072164949,156.33243678350516,3
0.029764163092783503,0.39667554103505154,-6.144086927835052,158.60380278350516,3
0.16365986309278352,0.25570944103505155,13.299513072164949,158.06468478350516,3
0.15658946309278352,0.28487484103505156,12.76923307216495,158.32982478350516,3
0.17161406309278351,0.22919544103505154,13.56465307216495,157.79954478350518,3
0.1495190630927835,0.31492404103505156,12.327333072164949,158.50658478350516,3
0.1804520630927835,0.19119204103505155,13.918173072164949,157.62278478350515,3
0.16807886309278353,0.24333624103505155,13.387893072164948,157.97630478350516,3
0.16100846309278352,0.27073404103505155,12.94599307216495,158.24144478350516,3
0.1751492630927835,0.21151944103505155,13.74141307216495,157.71116478350515,3
0.23339168309278352,0.022225389435051545,15.01408507216495,157.23391278350516,3
0.1420067630927835,0.36073581403505156,12.15057307216495,158.05584678350516,3
0.1647204230927835,0.26414266063505154,13.48511107216495,157.77303078350516,3
0.2396666630927835,0.028587865635051547,16.13651107216495,158.48007078350517,3
0.18522458309278353,0.17911756543505156,15.99510307216495,157.62278478350515,3
0.1983048230927835,0.13233096103505157,14.44845307216495,157.85257278350517,3
0.1574732630927835,0.2877030010350516,12.94599307216495,158.16190278350516,3
0.2242001630927835,0.03528972103505154,15.42063307216495,157.53440478350515,3
0.17567954309278352,0.20754234103505156,13.829793072164948,157.97630478350516,3
0.14624900309278352,0.3326884210350516,12.41571307216495,158.25028278350516,3
0.2370152630927835,0.026274961035051544,15.685773072164949,157.44602478350518,3
0.1901738630927835,0.15778440103505156,14.713593072164949,157.79070678350516,3
0.16896266309278352,0.25031826103505156,13.56465307216495,158.07352278350518,3
0.2105012630927835,0.09618354103505156,15.067113072164949,157.65813678350514,3
0.1512866630927835,0.30926772103505157,12.68085307216495,158.12655078350514,3
0.2308286630927835,0.030517201035051546,15.509013072164949,157.36648278350518,3
0.18133586309278352,0.18898254103505158,14.18331307216495,157.91443878350518,3
0.1601246630927835,0.27550656103505156,13.21113307216495,158.03817078350517,3
0.2193392630927835,0.06180372103505155,15.243873072164948,157.56975678350514,3
0.14333246309278352,0.34956900103505156,12.23895307216495,158.23260678350516,3
0.2343638630927835,0.028130941035051545,15.862533072164949,157.32229278350516,3
0.19547666309278353,0.14134572103505155,14.53683307216495,157.82605878350518,3
0.16631126309278352,0.25606296103505155,13.387893072164948,158.10003678350515,3
0.20608226309278352,0.10581696103505155,14.890353072164949,157.70232678350516,3
0.1548218630927835,0.2976899410350516,12.857613072164948,158.20609278350514,3
0.2281772630927835,0.032549941035051544,15.33225307216495,157.41067278350516,3
0.1778006630927835,0.19958814103505157,14.00655307216495,157.94979078350516,3
0.1486352630927835,0.3230550010350516,12.504093072164949,158.29447278350517,3
0.23989604166666667,0.025016765991666665,16.2314535,157.37983875000003,1
0.1866386630927835,0.17042274103505156,14.360073072164948,157.72000278350518,3
0.22110686309278352,0.08778744103505154,14.13912307216495,164.4280447835052,3
0.19812806309278352,0.16644564103505158,14.077257072164949,155.41328478350516,3
0.20873366309278352,0.16202664103505157,14.801973072164948,155.50166478350516,3
0.2096174630927835,0.10988244103505156,14.97873307216495,155.89937478350518,3
0.1822196630927835,0.15849144103505156,12.062193072164948,156.38546478350514,3
0.1751492630927835,0.16644564103505158,12.01800307216495,156.87155478350516,3
0.029322263092783504,0.3980012410350516,-6.365036927835051,158.68334478350516,3
0.028526843092783503,0.39976884103505156,-6.585986927835052,158.24144478350516,3
0.2140364630927835,0.10457964103505155,14.360073072164948,159.65552478350517,3
0.1919414630927835,0.16202664103505157,13.21113307216495,155.89937478350518,3
0.2051984630927835,0.12225564103505154,14.625213072164948,156.51803478350516,3
0.1786844630927835,0.16379424103505155,12.327333072164949,156.16451478350515,3
0.21845546309278352,0.09574164103505155,14.18331307216495,162.17435478350515,3
0.1875224630927835,0.16025904103505156,12.857613072164948,155.63423478350515,3
0.2122688630927835,0.11341764103505154,14.890353072164949,156.87155478350516,3
0.1831034630927835,0.15760764103505157,12.592473072164948,156.60641478350516,3
0.0289687430927835,0.39888504103505157,-6.453416927835051,158.41820478350516,3
0.21580406309278352,0.10104444103505154,14.44845307216495,160.93703478350517,3
0.1945928630927835,0.16556184103505156,13.476273072164949,155.98775478350515,3
0.2069660630927835,0.11783664103505155,14.713593072164949,156.38546478350514,3
0.1769168630927835,0.16467804103505157,12.15057307216495,157.00412478350518,3
0.2193392630927835,0.09220644103505155,14.271693072164949,163.45586478350515,3
0.1892900630927835,0.16114284103505155,13.034373072164948,155.50166478350516,3
0.2105012630927835,0.11606904103505154,15.067113072164949,156.73898478350515,3
0.1804520630927835,0.15937524103505157,12.41571307216495,156.51803478350516,3
0.028703603092783504,0.40065264103505155,-6.718556927835053,158.28563478350515,3
0.21757166309278353,0.09839304103505155,14.53683307216495,160.27418478350515,3
0.19282526309278353,0.16291044103505156,13.299513072164949,155.72261478350515,3
0.20873366309278352,0.11960424103505155,14.801973072164948,156.25289478350518,3
0.0295874030927835,0.39579174103505155,-6.1882769278350525,158.55077478350518,3
